id,type_of_contract,type_of_contract2,channel,datetime,Term,payment_type,product,amount,state,overdue_count,overdue,credit rating,bank,cancellation,age,Mileage
66773244,렌탈,Package,홈쇼핑/방송,2019-11-26,60,카드이체,K1,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66431309,멤버십,TAS,렌탈재계약,2019-11-26,12,CMS,K1,66900,계약확정,0,없음,7.0,농협은행,정상,47.16446704686604,
66431777,멤버십,TAS,렌탈재계약,2019-11-26,12,CMS,K1,66900,해약확정,0,없음,6.0,우체국,해약,47.13013943493711,
66772364,렌탈,Normal,홈쇼핑/방송,2019-11-26,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66772133,렌탈,Normal,홈쇼핑/방송,2019-11-26,60,CMS,K1,96900,계약확정,0,없음,4.0,신한은행,정상,46.567596068674895,
66773168,렌탈,Promotion,홈쇼핑/방송,2019-11-26,60,카드이체,K1,96900,계약확정,0,없음,6.0,롯데카드,정상,46.63625129253275,
66515664,렌탈,Promotion,서비스 방문,2019-11-26,60,CMS,K2,90900,계약확정,0,없음,9.0,우체국,정상,46.74651166229073,
66291558,렌탈,Extension_Rental,서비스 방문,2019-11-26,60,CMS,K1,96900,계약확정,3,있음,9.0,전북은행,정상,46.4688441671024,
66772538,렌탈,Normal,서비스 방문,2019-11-26,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66773518,렌탈,Package,영업방판,2019-11-26,60,카드이체,K1,98400,계약확정,0,없음,4.0,국민카드,정상,46.565776685182094,
66773484,렌탈,Package,홈쇼핑/방송,2019-11-26,60,카드이체,K1,130200,계약확정,0,없음,1.0,롯데카드,정상,46.42422291934798,
66771269,렌탈,Promotion,서비스 방문,2019-11-26,60,CMS,K2,90900,계약확정,0,없음,7.0,신협중앙회,정상,46.677856438432876,
66771862,렌탈,Normal,렌탈총판,2019-11-26,60,CMS,K1,96900,계약확정,2,있음,7.0,하나은행,정상,46.49031893031692,
66772889,렌탈,Promotion,서비스 방문,2019-11-26,60,카드이체,K3,90900,계약확정,0,없음,1.0,BC카드,정상,46.471890766859296,
66773411,렌탈,Normal,서비스 방문,2019-11-26,60,CMS,K2,87900,계약확정,0,없음,1.0,우리은행,정상,46.47552953384489,
66773483,렌탈,Normal,서비스 방문,2019-11-26,60,CMS,K1,96900,계약확정,0,없음,5.0,미래에셋증권,정상,46.601923680603825,
66773240,렌탈,Normal,서비스 방문,2019-11-27,36,CMS,K2,102900,계약확정,0,없음,6.0,국민카드,정상,46.85772399483576,
66217195,렌탈,Extension_Rental,서비스 방문,2019-11-27,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66773328,렌탈,Package,홈쇼핑/방송,2019-11-27,60,카드이체,K1,81900,계약확정,0,없음,3.0,롯데카드,정상,46.55146229167394,
66772634,렌탈,Normal,영업방판,2019-11-27,60,카드이체,K1,96900,계약확정,0,없음,1.0,국민카드,정상,46.464613232888105,
66390933,렌탈,Package,렌탈총판,2019-11-27,60,카드이체,K2,89400,계약확정,0,없음,7.0,롯데카드,정상,46.67967582192567,
66163496,렌탈,Extension_Rental,서비스 방문,2019-11-27,60,CMS,K1,96900,계약확정,0,없음,4.0,농협은행,정상,46.567596068674895,
66773866,렌탈,Package,홈쇼핑/방송,2019-11-27,60,CMS,K2,81900,계약확정,0,없음,4.0,농협은행,정상,46.58578990360287,
66146606,렌탈,Normal,서비스 방문,2019-11-27,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66773136,렌탈,Promotion,전자랜드,2019-11-27,60,CMS,K1,96900,계약확정,5,있음,8.0,기업은행,정상,46.254256581028706,
66437952,렌탈,Promotion,서비스 방문,2019-11-27,60,CMS,K3,90900,계약확정,0,없음,7.0,새마을금고,정상,46.677856438432876,
66773132,렌탈,Promotion,하이마트,2019-11-27,60,카드이체,K1,111900,계약확정,0,없음,1.0,롯데카드,정상,46.44641939796012,
66773206,렌탈,Promotion,서비스 방문,2019-11-27,60,CMS,K3,90900,계약확정,0,없음,4.0,국민은행,정상,46.574873602646086,
66771626,렌탈,Normal,홈쇼핑/방송,2019-11-27,60,카드이체,K1,96900,계약확정,0,없음,6.0,롯데카드,정상,46.63625129253275,
66773646,렌탈,Normal,서비스 방문,2019-11-27,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66773204,렌탈,Package,홈쇼핑/방송,2019-11-27,60,CMS,K2,81900,계약확정,0,없음,4.0,우체국,정상,46.58578990360287,
66771437,렌탈,Normal,홈쇼핑/방송,2019-11-27,60,카드이체,K1,96900,계약확정,0,없음,1.0,신한카드,정상,46.464613232888105,
66773811,렌탈,Normal,서비스 방문,2019-11-27,60,CMS,K1,96900,계약확정,0,없음,7.0,신한은행,정상,46.67057890446168,
66773850,렌탈,Package,렌탈총판,2019-11-27,60,카드이체,K1,104400,계약확정,0,없음,1.0,롯데카드,정상,46.45551631542411,
66128628,렌탈,Promotion,서비스 방문,2019-11-27,60,CMS,K2,90900,계약확정,0,없음,4.0,하나은행,정상,46.574873602646086,
66773966,렌탈,Promotion,서비스 방문,2019-11-27,60,카드이체,K1,105900,계약확정,0,없음,7.0,롯데카드,정상,46.65966260350489,
66773836,렌탈,Normal,홈쇼핑/방송,2019-11-27,60,카드이체,K1,96900,계약확정,0,없음,2.0,현대카드,정상,46.498940844817035,
66772869,렌탈,Promotion,홈쇼핑/방송,2019-11-27,60,CMS,K1,96900,계약확정,0,없음,2.0,하나은행,정상,46.498940844817035,
66771484,렌탈,Package,홈쇼핑/방송,2019-11-27,60,카드이체,K2,81900,계약확정,0,없음,2.0,롯데카드,정상,46.51713467974502,
66764628,렌탈,Package,홈쇼핑/방송,2019-11-28,60,CMS,K1,81900,계약확정,0,없음,1.0,신한은행,정상,46.48280706781609,
66774298,렌탈,Normal,홈쇼핑/방송,2019-11-28,60,카드이체,K1,96900,계약확정,0,없음,6.0,롯데카드,정상,46.63625129253275,
66774328,렌탈,Promotion,일반,2019-11-28,60,카드이체,K1,96900,계약확정,0,없음,2.0,삼성카드,정상,46.498940844817035,
66754274,렌탈,Package,홈쇼핑/방송,2019-11-28,60,CMS,K2,80400,계약확정,0,없음,4.0,신한은행,정상,46.587609287095674,
66746795,렌탈,Promotion,서비스 방문,2019-11-28,60,카드이체,K1,102900,계약확정,0,없음,2.0,롯데카드,정상,46.491663310845844,
66774270,렌탈,Promotion,서비스 방문,2019-11-28,60,CMS,K1,105900,계약확정,0,없음,1.0,농협은행,정상,46.45369693193132,
66772767,렌탈,Normal,홈쇼핑/방송,2019-11-28,60,카드이체,K1,96900,계약확정,0,없음,8.0,롯데카드,정상,46.70490651639061,
66778905,렌탈,Package,서비스 방문,2019-11-28,60,카드이체,K2,89400,계약확정,0,없음,1.0,롯데카드,정상,46.4737101503521,
66771868,렌탈,Promotion,하이마트,2019-11-28,60,CMS,K1,96900,계약확정,0,없음,4.0,국민은행,정상,46.567596068674895,
66773870,렌탈,Promotion,R빌리미,2019-11-28,39,카드이체,K5,120900,계약확정,0,없음,6.0,삼성카드,정상,46.8072976133879,
66774344,렌탈,Normal,서비스 방문,2019-11-28,60,CMS,K1,96900,계약확정,0,없음,2.0,국민은행,정상,46.498940844817035,
66774388,렌탈,Package,홈쇼핑/방송,2019-11-28,60,CMS,K2,81900,계약확정,0,없음,5.0,국민은행,정상,46.6201175155318,
66737153,렌탈,Package,홈쇼핑/방송,2019-11-28,60,CMS,K1,90900,계약확정,0,없음,5.0,국민은행,정상,46.609201214575016,
66774190,렌탈,Normal,홈쇼핑/방송,2019-11-28,60,CMS,K1,96900,계약확정,0,없음,6.0,우리은행,정상,46.63625129253275,
66772689,렌탈,Package,영업방판,2019-11-28,60,CMS,K1,116700,계약확정,0,없음,6.0,국민은행,정상,46.612235430427816,
66759668,렌탈,Package,홈쇼핑/방송,2019-11-28,60,CMS,K1,81900,계약확정,0,없음,1.0,국민은행,정상,46.48280706781609,
66773107,렌탈,Promotion,홈쇼핑/방송,2019-11-28,60,CMS,K1,96900,계약확정,0,없음,2.0,우체국,정상,46.498940844817035,
66202936,렌탈,Extension_Rental,서비스 방문,2019-11-28,60,CMS,K1,96900,계약확정,0,없음,3.0,하나은행,정상,46.533268456745965,
66771507,렌탈,Promotion,하이마트,2019-11-28,60,CMS,K1,121200,계약확정,0,없음,1.0,우리은행,정상,46.43513922030478,
66774193,렌탈,Package,렌탈총판,2019-11-28,60,CMS,K2,89400,계약확정,0,없음,5.0,농협은행,정상,46.61102059806781,
66773581,렌탈,Package,홈쇼핑/방송,2019-11-28,60,카드이체,K1,81900,계약확정,0,없음,6.0,신한카드,정상,46.65444512746073,
66773581,렌탈,Package,홈쇼핑/방송,2019-11-28,60,카드이체,K2,81900,계약확정,0,없음,6.0,신한카드,정상,46.65444512746073,
66774269,렌탈,Package,영업방판,2019-11-28,60,CMS,K2,81900,계약확정,0,없음,4.0,우리은행,정상,46.58578990360287,
66445736,렌탈,Package,홈쇼핑/방송,2019-11-28,60,카드이체,K1,81900,계약확정,0,없음,7.0,신한카드,정상,46.68877273938966,
66768664,렌탈,Package,홈쇼핑/방송,2019-11-29,60,CMS,K1,81900,계약확정,0,없음,2.0,국민은행,정상,46.51713467974502,
66775001,렌탈,Promotion,R빌리미,2019-11-29,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66757009,렌탈,Package,홈쇼핑/방송,2019-11-29,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66773243,렌탈,Promotion,R빌리미,2019-11-29,60,카드이체,K1,111900,계약확정,0,없음,1.0,롯데카드,정상,46.44641939796012,
66775136,렌탈,Normal,렌탈총판,2019-11-29,60,CMS,K1,115200,계약확정,0,없음,1.0,부산은행,정상,46.44241675427597,
66774982,렌탈,Promotion,하이마트,2019-11-29,60,CMS,K1,96900,계약확정,0,없음,2.0,대구은행,정상,46.498940844817035,
66431483,멤버십,TAS,렌탈재계약,2019-11-29,12,CMS,K1,66900,계약확정,0,없음,7.0,농협은행,정상,47.16446704686604,
66747937,렌탈,Promotion,홈쇼핑/방송,2019-11-29,60,카드이체,K1,105900,계약확정,0,없음,3.0,롯데카드,정상,46.52235215578917,
66773569,렌탈,Promotion,하이마트,2019-11-29,60,CMS,K1,96900,계약확정,0,없음,2.0,신한은행,정상,46.498940844817035,
66775181,렌탈,Promotion,영업방판,2019-11-29,60,카드이체,K1,105900,계약확정,0,없음,3.0,롯데카드,정상,46.52235215578917,
66774385,렌탈,Package,영업방판,2019-11-29,60,카드이체,K1,81900,계약확정,0,없음,1.0,BC카드,정상,46.48280706781609,
66774522,렌탈,Normal,렌탈총판,2019-11-29,60,CMS,K1,96900,계약확정,0,없음,5.0,우리은행,정상,46.601923680603825,
66775138,렌탈,Promotion,렌탈총판,2019-11-29,60,카드이체,K1,105900,계약확정,0,없음,1.0,BC카드,정상,46.45369693193132,
66775182,렌탈,Normal,서비스 방문,2019-11-29,60,CMS,K2,87900,계약확정,0,없음,1.0,국민은행,정상,46.47552953384489,
66775167,렌탈,Promotion,전자랜드,2019-11-29,60,카드이체,K1,96900,계약확정,0,없음,3.0,현대카드,정상,46.533268456745965,
66772518,렌탈,Promotion,렌탈총판,2019-11-29,60,카드이체,K1,105900,계약확정,0,없음,7.0,롯데카드,정상,46.65966260350489,
66765383,렌탈,Extension_Rental,서비스 방문,2019-11-29,60,CMS,K1,96900,계약확정,0,없음,1.0,신한은행,정상,46.464613232888105,
66773821,렌탈,Package,렌탈총판,2019-11-29,60,CMS,K2,89400,계약확정,0,없음,9.0,농협은행,정상,46.74833104578353,
66774142,렌탈,Promotion,서비스 방문,2019-11-29,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66773458,렌탈,Promotion,렌탈총판,2019-11-29,60,카드이체,K1,105900,계약확정,0,없음,1.0,국민카드,정상,46.45369693193132,
66775123,렌탈,Promotion,렌탈총판,2019-11-29,36,카드이체,K2,102900,계약확정,0,없음,5.0,롯데카드,정상,46.82339638290683,
66707038,렌탈,Normal,서비스 방문,2019-11-29,60,CMS,K1,87900,계약확정,0,없음,2.0,신한은행,정상,46.50985714577382,
66772878,렌탈,Normal,서비스 방문,2019-11-29,60,CMS,K1,96900,계약확정,0,없음,9.0,새마을금고,정상,46.73923412831954,
66774990,렌탈,Promotion,일반,2019-11-29,60,카드이체,K1,96900,계약확정,0,없음,3.0,국민카드,정상,46.533268456745965,
66773844,렌탈,Package,홈쇼핑/방송,2019-11-29,60,CMS,K2,81900,계약확정,0,없음,4.0,농협은행,정상,46.58578990360287,
66775065,렌탈,Promotion,서비스 방문,2019-11-29,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66773731,렌탈,Promotion,일반,2019-11-29,60,카드이체,K1,87900,계약확정,0,없음,1.0,현대카드,정상,46.47552953384489,
66773371,렌탈,Package,홈쇼핑/방송,2019-12-01,60,카드이체,K1,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66771103,렌탈,Promotion,홈쇼핑/방송,2019-12-01,60,카드이체,K1,96900,계약확정,0,없음,1.0,신한카드,정상,46.464613232888105,
66775227,렌탈,Package,렌탈총판,2019-12-01,60,카드이체,K2,81900,계약확정,0,없음,6.0,삼성카드,정상,46.65444512746073,
66774167,렌탈,Package,홈쇼핑/방송,2019-12-01,60,카드이체,K1,81900,계약확정,0,없음,2.0,롯데카드,정상,46.51713467974502,
66775335,렌탈,Promotion,전자랜드,2019-12-01,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66432468,멤버십,TAS,렌탈재계약,2019-12-01,12,CMS,K2,55200,계약확정,0,없음,6.0,씨티은행,정상,47.14433062618094,
66733229,렌탈,Normal,서비스 방문,2019-12-01,60,CMS,K1,96900,계약확정,2,있음,2.0,농협은행,정상,46.318680870672274,
66678343,렌탈,Normal,서비스 방문,2019-12-01,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66390682,렌탈,Package,홈쇼핑/방송,2019-12-01,60,카드이체,K1,81900,계약확정,0,없음,3.0,롯데카드,정상,46.55146229167394,
66772705,렌탈,Package,홈쇼핑/방송,2019-12-01,60,카드이체,K1,81900,계약확정,0,없음,4.0,롯데카드,정상,46.58578990360287,
66772472,렌탈,Package,홈쇼핑/방송,2019-12-01,60,CMS,K2,81900,계약확정,0,없음,1.0,부산은행,정상,46.48280706781609,
66774196,렌탈,Promotion,렌탈총판,2019-12-01,60,CMS,K1,105900,계약확정,0,없음,2.0,국민은행,정상,46.48802454386025,
66773678,렌탈,Normal,홈쇼핑/방송,2019-12-01,60,CMS,K1,96900,계약확정,0,없음,1.0,우리은행,정상,46.464613232888105,
66770304,렌탈,Normal,서비스 방문,2019-12-01,60,CMS,K1,96900,계약확정,0,없음,8.0,농협은행,정상,46.70490651639061,
66190615,렌탈,Promotion,홈쇼핑/방송,2019-12-01,60,카드이체,K1,96900,계약확정,0,없음,2.0,롯데카드,정상,46.498940844817035,
66773265,렌탈,Normal,렌탈총판,2019-12-01,60,CMS,K1,87900,계약확정,0,없음,4.0,신한은행,정상,46.57851236963168,
66775072,렌탈,Normal,홈쇼핑/방송,2019-12-01,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66774081,렌탈,Promotion,일반,2019-12-01,60,카드이체,K1,96900,계약확정,0,없음,4.0,롯데카드,정상,46.567596068674895,
66775229,렌탈,Normal,서비스 방문,2019-12-01,60,CMS,K2,87900,계약확정,0,없음,1.0,신한은행,정상,46.47552953384489,
66791432,렌탈,Promotion,영업방판,2019-12-01,60,CMS,K1,105900,계약확정,0,없음,5.0,국민은행,정상,46.59100737964703,
66775290,렌탈,Promotion,전자랜드,2019-12-01,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66774920,렌탈,Normal,홈쇼핑/방송,2019-12-01,60,CMS,K1,96900,계약확정,0,없음,4.0,농협은행,정상,46.567596068674895,
66775047,렌탈,Promotion,R빌리미,2019-12-01,60,카드이체,K1,105900,계약확정,0,없음,7.0,롯데카드,정상,46.65966260350489,
66775147,렌탈,Package,홈쇼핑/방송,2019-12-01,60,CMS,K2,81900,계약확정,0,없음,7.0,농협은행,정상,46.68877273938966,
66432749,멤버십,TAS,렌탈재계약,2019-12-02,12,CMS,K1,66900,계약확정,0,없음,4.0,대구은행,정상,47.061484211079254,
66750646,렌탈,Package,홈쇼핑/방송,2019-12-02,60,CMS,K1,81900,계약확정,0,없음,5.0,신협중앙회,정상,46.6201175155318,
66773764,렌탈,Promotion,렌탈총판,2019-12-02,60,카드이체,K1,105900,계약확정,0,없음,1.0,롯데카드,정상,46.45369693193132,
66431599,멤버십,TAS,렌탈재계약,2019-12-02,12,CMS,K1,66900,계약확정,0,없음,5.0,하나은행,정상,47.095811823008184,
66775505,렌탈,Package,홈쇼핑/방송,2019-12-02,60,카드이체,K1,81900,계약확정,0,없음,3.0,신한카드,정상,46.55146229167394,
66432773,멤버십,TAS,렌탈재계약,2019-12-02,12,CMS,K1,66900,계약확정,0,없음,8.0,농협은행,정상,47.19879465879497,
66772774,렌탈,Normal,홈쇼핑/방송,2019-12-02,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66774246,렌탈,Normal,서비스 방문,2019-12-02,60,CMS,K1,96900,계약확정,0,없음,6.0,우리은행,정상,46.63625129253275,
66775672,렌탈,Normal,영업방판,2019-12-02,60,CMS,K4,126900,계약확정,0,없음,3.0,기업은행,정상,46.49688078689,
66775236,렌탈,Normal,렌탈총판,2019-12-02,60,CMS,K1,96900,계약확정,0,없음,2.0,경남은행,정상,46.498940844817035,
66775714,렌탈,Normal,서비스 방문,2019-12-02,60,CMS,K1,96900,계약확정,0,없음,2.0,기업은행,정상,46.498940844817035,
66775475,렌탈,Package,홈쇼핑/방송,2019-12-02,60,CMS,K2,81900,계약확정,0,없음,4.0,농협은행,정상,46.58578990360287,
66770949,렌탈,Promotion,렌탈총판,2019-12-02,39,카드이체,K5,120900,계약확정,0,없음,1.0,롯데카드,정상,46.63565955374326,
66775769,렌탈,Package,홈쇼핑/방송,2019-12-02,60,카드이체,K2,81900,계약확정,0,없음,4.0,롯데카드,정상,46.58578990360287,
66775452,렌탈,Promotion,하이마트,2019-12-02,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66775382,렌탈,Promotion,서비스 방문,2019-12-02,60,CMS,K1,105900,계약확정,0,없음,1.0,기업은행,정상,46.45369693193132,
66773782,렌탈,Package,홈쇼핑/방송,2019-12-02,60,카드이체,K1,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66729803,렌탈,Promotion,서비스 방문,2019-12-02,60,카드이체,K3,90900,계약확정,0,없음,4.0,삼성카드,정상,46.574873602646086,
66775663,렌탈,Normal,홈쇼핑/방송,2019-12-02,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66775322,렌탈,Promotion,렌탈총판,2019-12-02,60,CMS,K1,105900,계약확정,2,있음,2.0,국민은행,정상,46.30776456971549,
66775801,렌탈,Package,홈쇼핑/방송,2019-12-02,60,CMS,K1,81900,계약확정,0,없음,6.0,농협은행,정상,46.65444512746073,
66319939,렌탈,Extension_Rental,서비스 방문,2019-12-02,60,CMS,K1,96900,계약확정,0,없음,1.0,국민은행,정상,46.464613232888105,
66775224,렌탈,Promotion,전자랜드,2019-12-02,60,CMS,K1,96900,계약확정,0,없음,4.0,농협은행,정상,46.567596068674895,
66775649,렌탈,Promotion,서비스 방문,2019-12-02,60,카드이체,K1,111900,계약확정,0,없음,1.0,롯데카드,정상,46.44641939796012,
66775583,렌탈,Promotion,하이마트,2019-12-02,60,CMS,K1,96900,계약확정,0,없음,5.0,농협은행,정상,46.601923680603825,
66756824,렌탈,Package,홈쇼핑/방송,2019-12-02,60,카드이체,K2,81900,계약확정,0,없음,1.0,삼성카드,정상,46.48280706781609,
66775350,렌탈,Promotion,홈쇼핑/방송,2019-12-02,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66775616,렌탈,Promotion,일반,2019-12-02,60,CMS,K1,124200,계약확정,0,없음,2.0,경남은행,정상,46.46582806524811,
66364945,렌탈,Promotion,서비스 방문,2019-12-02,60,CMS,K2,90900,계약확정,0,없음,6.0,기업은행,정상,46.643528826503946,
66776207,렌탈,Normal,서비스 방문,2019-12-03,60,CMS,K2,96900,계약확정,0,없음,8.0,국민은행,정상,46.70490651639061,
66775132,렌탈,Package,홈쇼핑/방송,2019-12-03,60,카드이체,K1,81900,계약확정,1,있음,7.0,롯데카드,정상,46.59864275231728,
66775866,렌탈,Package,홈쇼핑/방송,2019-12-03,60,카드이체,K2,81900,계약확정,0,없음,3.0,롯데카드,정상,46.55146229167394,
66774993,렌탈,Promotion,일반,2019-12-03,60,카드이체,K4,144900,계약확정,0,없음,1.0,신한카드,정상,46.40639296111856,
66427217,렌탈,Extension_Rental,서비스 방문,2019-12-03,60,CMS,K4,120900,계약확정,0,없음,4.0,SC제일은행,정상,46.538485932790124,
66775176,렌탈,Normal,홈쇼핑/방송,2019-12-03,60,카드이체,K1,96900,계약확정,0,없음,1.0,신한카드,정상,46.464613232888105,
66776287,렌탈,Promotion,일반,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,2.0,농협은행,정상,46.498940844817035,
66775934,렌탈,Promotion,영업방판,2019-12-03,39,카드이체,K5,120900,계약확정,0,없음,4.0,롯데카드,정상,46.73864238953004,
66771890,렌탈,Promotion,홈쇼핑/방송,2019-12-03,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66776494,렌탈,Promotion,서비스 방문,2019-12-03,60,CMS,K1,105900,계약확정,0,없음,4.0,외환은행,정상,46.5566797677181,
66762617,렌탈,Normal,홈쇼핑/방송,2019-12-03,60,카드이체,K1,96900,계약확정,0,없음,1.0,롯데카드,정상,46.464613232888105,
66776041,렌탈,Promotion,렌탈총판,2019-12-03,60,CMS,K1,105900,계약확정,0,없음,4.0,우리은행,정상,46.5566797677181,
66776516,렌탈,Normal,영업방판,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,4.0,우리은행,정상,46.567596068674895,
66776308,렌탈,Promotion,렌탈총판,2019-12-03,60,카드이체,K1,105900,계약확정,0,없음,5.0,BC카드,정상,46.59100737964703,
66775969,렌탈,Normal,홈쇼핑/방송,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,1.0,부산은행,정상,46.464613232888105,
66776242,렌탈,Normal,서비스 방문,2019-12-03,60,CMS,K1,124200,계약확정,0,없음,1.0,국민은행,정상,46.43150045331918,
66776416,렌탈,Promotion,서비스 방문,2019-12-03,36,CMS,K2,102900,계약확정,0,없음,1.0,대구은행,정상,46.68608593519111,
66775957,렌탈,Promotion,홈쇼핑/방송,2019-12-03,60,카드이체,K1,96900,계약확정,0,없음,2.0,신한카드,정상,46.498940844817035,
66267443,렌탈,Extension_Rental,서비스 방문,2019-12-03,60,카드이체,K1,102900,계약확정,0,없음,1.0,롯데카드,정상,46.457335698916914,
66729340,렌탈,Promotion,홈쇼핑/방송,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,6.0,새마을금고,정상,46.63625129253275,
66775286,렌탈,Package,홈쇼핑/방송,2019-12-03,60,CMS,K2,81900,계약확정,0,없음,4.0,신한은행,정상,46.58578990360287,
66166620,렌탈,Extension_Rental,서비스 방문,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,4.0,기업은행,정상,46.567596068674895,
66425571,렌탈,Extension_Rental,서비스 방문,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,4.0,국민은행,정상,46.567596068674895,
66776528,렌탈,Normal,서비스 방문,2019-12-03,60,카드이체,K2,96900,계약확정,0,없음,3.0,롯데카드,정상,46.533268456745965,
66453838,렌탈,Promotion,서비스 방문,2019-12-03,60,CMS,K3,90900,계약확정,0,없음,6.0,우리은행,정상,46.643528826503946,
66774827,렌탈,Normal,서비스 방문,2019-12-03,60,카드이체,K2,87900,계약확정,0,없음,2.0,롯데카드,정상,46.50985714577382,
66605236,렌탈,Promotion,서비스 방문,2019-12-03,60,카드이체,K3,90900,계약확정,0,없음,1.0,국민카드,정상,46.471890766859296,
66776151,렌탈,Normal,렌탈총판,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,2.0,새마을금고,정상,46.498940844817035,
66775636,렌탈,Package,서비스 방문,2019-12-03,60,CMS,K2,81900,계약확정,0,없음,7.0,신한은행,정상,46.68877273938966,
66431401,렌탈,Extension_Rental,서비스 방문,2019-12-03,60,CMS,K1,96900,계약확정,0,없음,7.0,국민은행,정상,46.67057890446168,
66273183,렌탈,Extension_Rental,서비스 방문,2019-12-04,60,CMS,K4,126900,계약확정,0,없음,2.0,신한은행,정상,46.46255317496107,
66735109,렌탈,Extension_Rental,서비스 방문,2019-12-04,60,CMS,K1,102900,계약확정,0,없음,5.0,신한은행,정상,46.59464614663263,
66776605,렌탈,Package,홈쇼핑/방송,2019-12-04,60,CMS,K2,81900,계약확정,0,없음,8.0,새마을금고,정상,46.72310035131859,
66277584,렌탈,Extension_Rental,서비스 방문,2019-12-04,60,CMS,K1,96900,계약확정,0,없음,7.0,농협은행,정상,46.67057890446168,
66777269,렌탈,Normal,렌탈총판,2019-12-04,60,CMS,K1,96900,계약확정,0,없음,6.0,기업은행,정상,46.63625129253275,
66273988,렌탈,Extension_Rental,일반,2019-12-04,60,CMS,K1,102900,계약확정,0,없음,1.0,우리은행,정상,46.457335698916914,
66776962,렌탈,Promotion,렌탈총판,2019-12-04,60,CMS,K1,105900,계약확정,0,없음,2.0,부산은행,정상,46.48802454386025,
66776982,렌탈,Package,홈쇼핑/방송,2019-12-04,60,CMS,K1,81900,계약확정,0,없음,5.0,국민은행,정상,46.6201175155318,
66659922,렌탈,Promotion,서비스 방문,2019-12-04,36,CMS,K2,102900,계약확정,0,없음,2.0,하나은행,정상,46.72041354712004,
66776873,렌탈,Promotion,일반,2019-12-04,60,CMS,K1,124200,계약확정,5,있음,8.0,하나은행,정상,46.22114380145978,
66776880,렌탈,Promotion,영업방판,2019-12-04,60,CMS,K1,111900,계약확정,12,있음,6.0,국민은행,정상,45.536497612736206,
66765149,렌탈,Package,홈쇼핑/방송,2019-12-04,60,카드이체,K2,81900,계약확정,0,없음,1.0,롯데카드,정상,46.48280706781609,
66775890,렌탈,Promotion,R빌리미,2019-12-04,60,카드이체,K1,105900,계약확정,0,없음,3.0,롯데카드,정상,46.52235215578917,
66776144,렌탈,Promotion,서비스 방문,2019-12-04,60,CMS,K1,96900,계약확정,0,없음,3.0,하나은행,정상,46.533268456745965,
66776289,렌탈,Promotion,서비스 방문,2019-12-04,60,카드이체,K1,105900,계약확정,0,없음,2.0,롯데카드,정상,46.48802454386025,
66768917,렌탈,Package,홈쇼핑/방송,2019-12-04,60,CMS,K2,81900,계약확정,0,없음,5.0,국민은행,정상,46.6201175155318,
66775923,렌탈,Promotion,서비스 방문,2019-12-04,60,CMS,K1,105900,계약확정,0,없음,1.0,국민은행,정상,46.45369693193132,
66257827,렌탈,Promotion,서비스 방문,2019-12-04,60,카드이체,K3,90900,계약확정,0,없음,4.0,신한카드,정상,46.574873602646086,
66776597,렌탈,Package,홈쇼핑/방송,2019-12-04,60,카드이체,K1,81900,계약확정,2,있음,2.0,롯데카드,정상,46.33687470560026,
66762500,렌탈,Normal,서비스 방문,2019-12-04,60,CMS,K1,96900,계약확정,0,없음,5.0,신한은행,정상,46.601923680603825,
